Day Month Year Intel NASDAQ  IntelLR NASDAQLR     
23 Jan 01   35.38   2730.05   0.058190    0.032356
24 Jan 01   36.25   2726.45   0.024293    -0.001320
25 Jan 01   34.50   2595.85   -0.049480   -0.049086
26 Jan 01   35.88   2631.78   0.039221    0.013746
29 Jan 01   37.06   2694.53   0.032358    0.023563
30 Jan 01   37.00   2686.14   -0.001620   -0.003119
31 Jan 01   37.00   2593.00   0.000000    -0.035290
01 Feb 01   37.81   2607.16   0.021656    0.005446
02 Feb 01   35.69   2472.18   -0.057703   -0.053161
05 Feb 01   34.69   2467.30   -0.028419   -0.001976
06 Feb 01   35.44   2473.24   0.021390    0.002405
07 Feb 01   34.94   2409.66   -0.014209   -0.026043
08 Feb 01   34.63   2355.67   -0.008912   -0.022660
09 Feb 01   33.50   2261.77   -0.033175   -0.040677
12 Feb 01   34.56   2286.76   0.031152    0.010988
13 Feb 01   32.44   2208.40   -0.063305   -0.034868
14 Feb 01   34.13   2305.82   0.050785    0.043168
15 Feb 01   35.81   2371.04   0.048050    0.027892
16 Feb 01   34.38   2212.51   -0.040752   -0.069201
20 Feb 01   31.44   2095.11   -0.089394   -0.054522
21 Feb 01   30.75   2058.54   -0.022191   -0.017609
22 Feb 01   30.00   2032.42   -0.024693   -0.012770
23 Feb 01   29.94   2056.06   -0.002002   0.011564
26 Feb 01   29.50   2097.64   -0.014805   0.020021
27 Feb 01   29.00   1964.52   -0.017094   -0.065565
28 Feb 01   28.56   1908.32   -0.015289   -0.029025
01 Mar 01   29.12   1968.02   0.019418    0.030805
02 Mar 01   29.31   1881.34   0.006504    -0.045044
05 Mar 01   30.37   1916.68   0.035527    0.018610
06 Mar 01   31.50   1976.31   0.036532    0.030637
07 Mar 01   32.94   1996.23   0.044700    0.010029
08 Mar 01   33.25   1938.15   0.009367    -0.029526
09 Mar 01   29.44   1813.02   -0.121700   -0.066740
12 Mar 01   27.75   1680.64   -0.059118   -0.075819
13 Mar 01   29.37   1789.70   0.056738    0.062873
